0.09322694	-0.41685897	-0.1659814	0.06504579	0.12144969	-0.04849079	0.3431607	-0.36789295	-0.12615019	-0.2226189	-0.19105488	-0.15920548	-0.122903906	-0.24174559	-0.07811089	-0.4276804
0.6882853	-0.34659266	0.24416415	-0.0611159	0.22654006	-0.035369296	0.045134805	-0.64440155	-0.4139309	0.21161868	-0.6618282	-0.15400031	-0.13675347	-0.5313616	-0.22861262	-0.18465567
-0.12969336	-0.26485455	-0.13665757	0.36086464	0.041434027	-0.17080171	0.108799934	-0.075685784	0.25172043	-0.2868146	-0.04015018	-0.4433827	-0.24116616	-0.05909335	-0.105483755	-0.59272474
-0.22940533	-0.27546147	-0.21898894	0.08925725	-0.05215771	-0.08719301	0.400837	-0.17439061	0.019924032	-0.31203794	0.09358281	-0.028738527	-0.046003252	-0.020421686	0.045249395	-0.3528901
-0.0967658	-0.32971686	-0.1738112	-0.041878644	-0.09596596	-0.0688157	0.2832705	-0.22064483	-0.12262446	-0.14539135	0.108360976	0.102402546	0.07721612	-0.19071552	0.06751888	-0.16239662
-0.3237027	0.10821775	-0.22009304	0.7081389	0.02923719	-0.06622954	-0.28355095	0.37787402	0.47448224	-0.605571	0.420894	-0.86262524	-0.33466312	0.5266154	0.15798007	-0.7862289
0.23633079	-0.2676489	-0.01644507	-0.00038975215	0.09685965	-0.08255985	0.2989949	-0.24851386	-0.2236062	-0.10254895	-0.31405717	-0.12930311	-0.06789758	-0.32876104	-0.24685228	-0.300041
0.04071923	-0.30810523	-0.0013457007	0.17668967	0.12023997	0.015477374	0.18709788	-0.25311798	-0.11612837	-0.05055597	-0.27844378	-0.12427441	-0.09293685	-0.19317356	0.013891163	-0.36787236
-0.75555664	-0.28491664	-0.24654071	0.804457	-0.26257545	0.048113257	0.3236566	0.3761837	0.31029737	-0.4695125	0.638121	-0.5534521	-0.061709363	0.6035331	0.6334157	-0.9508587
0.02081198	-0.12588449	-0.0096716555	0.32655114	0.06624882	0.030241342	0.051291812	-0.08936986	0.06537936	-0.18909965	-0.06729513	-0.38303116	-0.15203433	-0.04647933	0.07446049	-0.49644902
0.5940009	0.17639947	0.4084736	0.18821776	0.43024236	0.4317739	-0.18841672	-0.5935173	-0.51467174	-0.06615522	-0.27090243	-0.31016314	-0.35972244	-0.07102139	0.21239981	-0.19506402
-0.21311736	-0.5422011	0.2163245	0.33148634	0.010097454	0.24721758	0.27685317	-0.38462824	-0.47543424	0.21793339	0.022846643	-0.19710429	-0.06792157	-0.03954936	0.64029837	-0.6508958
-0.6194535	-0.41250053	-0.3419763	-0.04815183	-0.26748973	-0.039019376	0.5383877	-0.046209283	-0.14444041	-0.14244746	0.53655875	0.40123597	0.1927392	0.08597022	0.3397582	0.012362139
0.33358693	-0.3735774	-0.19927303	-0.18603463	-0.09708593	-0.25588846	0.360306	-0.21250458	-0.05475549	0.067941725	-0.40627822	0.052698042	0.03913896	-0.35347268	-0.47442755	-0.10824087
0.23030905	-0.42045397	-0.11862451	-0.40278593	-0.2131661	-0.35039642	0.26791146	-0.2593033	-0.20932263	0.39872405	-0.52502286	0.3863424	0.34191212	-0.5811757	-0.3398467	0.2841307
0.35999793	-0.5296945	0.20724119	-0.29326767	-0.12069603	-0.22823592	0.12934512	-0.5020793	-0.5014262	0.54842097	-0.60245264	0.06963919	0.11719439	-0.5831083	-0.11554638	-0.102051176
-0.00026273433	-0.5289616	-0.049563527	-0.35870352	-0.3035222	-0.309044	0.35092273	-0.2712588	-0.21207245	0.315397	-0.44216123	0.25930762	0.2976237	-0.4865594	-0.17177159	0.03457036
0.033459954	-0.26882237	-0.30686083	-0.17950144	-0.17740506	-0.29481483	0.3352384	-0.11080932	0.10133382	-0.1921629	-0.16246897	0.15804581	0.103635095	-0.2691581	-0.4132082	-0.01709446
0.07813026	0.48590225	-0.32015863	0.38582864	0.14420779	-0.23489535	-0.27201968	0.33232823	0.6051206	-0.81187654	0.16232659	-0.7919205	-0.3520706	0.43713114	-0.74200994	-0.23688236
-0.041367453	0.009390009	-0.19112949	0.095896736	0.10256906	0.22285424	0.30946395	-0.29824919	-0.21579933	-0.36834213	0.3608551	0.10503853	-0.15135622	0.13682686	0.1751578	0.051132374
0.02962256	0.067910194	-0.08136834	0.2679238	0.26739755	0.31706044	0.14848408	-0.34031108	-0.26542303	-0.39692378	0.3430944	-0.08632712	-0.30330148	0.21574397	0.255019	-0.124003194
-0.22780344	-0.32886723	0.04284583	0.3073424	-0.05774453	-0.24906711	-0.048748918	0.17802225	0.29822505	-0.05728839	-0.28927195	-0.39031562	0.014087189	-0.08222181	0.015947647	-0.7084323
0.2870327	-0.55358714	0.41342658	0.14764667	0.06192649	-0.044433545	-0.10752345	-0.397921	-0.4109088	0.48313674	-0.35416475	-0.34000057	-0.025309969	-0.35758418	0.37017378	-0.59675854
0.48966742	0.040760078	0.34731668	0.3931004	0.372567	0.106036	-0.31205425	-0.32092273	-0.10404547	-0.12979475	-0.43242112	-0.59159636	-0.42889622	-0.15582791	-0.098126024	-0.5811424
0.024249028	-0.15271817	0.032490328	0.16287892	0.0012798379	-0.15960212	-0.01749114	-0.04868385	0.09197098	-0.12300897	-0.27730933	-0.30037096	-0.101498954	-0.21838593	-0.21486536	-0.3416958
-0.39847174	-0.16429265	7.953054e-05	0.4624654	0.05250463	0.2501785	0.20207535	-0.16972026	-0.21467608	-0.17438124	0.35096693	-0.26566148	-0.16391137	0.2628545	0.59450537	-0.5615562
-0.56518406	-0.27620533	-0.39403498	0.008958771	-0.22475177	-0.045251433	0.44055027	0.099877656	0.031826988	-0.34949708	0.37030378	0.15925746	0.17467372	0.117124625	0.19294333	-0.18547031
0.7122671	-0.92934537	0.8972188	-0.04368084	0.14548117	-0.23683636	-0.71526885	-0.8431865	-1.0056982	0.9773015	-0.856742	-0.51338524	0.1710009	-0.9031866	0.45856488	-0.83079576
0.28009292	-0.012170052	0.16690803	0.074628696	0.27417147	0.090979785	-0.21282355	-0.24091125	-0.13445924	-0.07572114	-0.21155252	-0.2557679	-0.2291079	-0.21260303	-0.17801173	-0.09264207
0.24135849	-0.13530205	0.023385022	-0.052882794	0.15429896	-0.0651031	0.022690762	-0.31874746	-0.12725511	-0.050431956	-0.28025132	-0.12505949	-0.071693674	-0.18920572	-0.12254183	-0.15688705
-0.4810659	-0.473382	-0.03377403	0.12800877	-0.13174096	0.17188433	0.3680232	-0.2643601	-0.35334945	0.117884584	0.27213398	0.16817135	0.099669985	-0.017650733	0.4679646	-0.25744027
0.13696657	-0.8180087	0.6635968	0.124199316	-0.10049235	0.0366459	-0.13719793	-0.46402636	-0.7099094	0.7814401	-0.5793155	-0.15852995	0.12726778	-0.48018694	0.6155409	-0.7352057
-0.5473393	-0.15031809	-0.582356	0.0020905742	-0.12824085	0.21913777	0.74600214	-0.26593354	-0.4958623	-0.22973922	0.5684915	0.3119594	0.13284573	0.17660882	0.3459989	0.18272188
-0.4805662	-0.5576804	-0.27580747	-0.035069533	-0.35412234	-0.16189364	0.5620287	-0.0034785944	-0.10390358	0.04585295	0.19947192	0.21306604	0.23021564	-0.062690385	0.2596092	-0.17527622
0.4851166	-0.20339674	0.022496605	-0.3714161	0.09644792	-0.0076045394	0.2848158	-0.61943185	-0.6442827	0.21383171	-0.27719247	0.32238284	0.06058199	-0.3938669	-0.1768661	0.33820978
-0.40865943	0.046351697	-0.14228538	0.50709176	0.17588305	0.25797004	0.23711571	0.045504365	0.011948233	-0.5482231	0.56651545	-0.3333607	-0.21395952	0.5586167	0.49291733	-0.58489645
-0.027691264	-0.066049464	-0.05943153	0.28659186	0.13627574	-0.074436665	-0.15545548	-0.031735953	0.18861414	-0.24908401	-0.08897875	-0.38974297	-0.15818971	0.02208692	0.024743063	-0.422461
-0.4405368	-0.26219425	-0.649622	0.47214976	-0.47602102	-0.57635826	0.4803599	0.5965808	0.69322675	-0.6890776	0.5979969	-0.4908986	0.4107178	0.54905236	-0.74571556	-0.5489402
0.50996816	-0.017465536	0.07013503	-0.042524368	0.24541534	0.0654584	0.07327316	-0.46823987	-0.43872675	0.022663826	-0.2687613	-0.008198721	-0.23532057	-0.20506209	-0.14176601	0.13099374
-0.2790685	-0.5171653	-0.09590794	-0.00853695	-0.1457277	-0.090759724	0.37954286	-0.18632914	-0.10965798	0.024383869	-0.020751663	0.0779239	0.16319023	-0.13212208	0.10938501	-0.31116956
0.5118913	0.11044302	0.12982932	0.081041396	0.26469463	0.22222817	-0.0036352884	-0.4342569	-0.38859543	-0.14383402	-0.22405161	-0.11339656	-0.28891668	-0.16859579	-0.16035278	-0.02032185
-0.12363551	-0.2464138	-0.43953893	-0.25291753	-0.19912134	-0.31170747	0.47339922	0.064861834	0.0812025	-0.2688659	0.027385272	0.34247497	0.2233687	-0.23724197	-0.32683054	0.122553915
-0.23307402	-0.69616145	0.07669821	0.063909814	-0.38425678	-0.39112654	0.100339234	0.15717469	0.16989931	0.21134683	-0.3269838	-0.1833133	0.27565143	-0.34129655	-0.042130034	-0.6005887
